小区门卫扣押行驶本不合理	保安不当行为
小区成立业委会受居委会及物业阻碍	受破坏及法律权益保障
物业维修态度及质量差问题	入户维修态度及质量差
小区内物业不通电的	监控实施损坏
小区停车混乱无人管理问题	安全没保障
物业迟迟不给维修	入户维修态度及质量差
物业未提前告知业主动用维修基金	申请与使用
投诉物业不作为问题	态度与规范
绿城雅居物业乱收费问题#今日头条私信#	垃圾清运费
小区监控设施损坏无人维修，影响居民生活	监控实施损坏
业主委员不交物业费	质量和水平
物业肆意断水断电	管理简单粗暴
反映物业收费不合理的问题	物业费
蔚云府小区业委会迟迟无法成立	组织、推选
地下室经营游泳馆影响居民生活不合理	安全秩序没保障
小区物业不安装5G网络	态度与规范
投诉小区物业工作不负责	管理简单粗暴
物业水电费乱收费	物业费
物业私自售卖车位	质量和水平
小区内随意堆放玉米秸秆，希望尽快清理	安全秩序没保障
有人在自己窗户底下停三轮车	秩序混乱
物业私涨物业费，居民对此意见大	物业费
居委会不作为	组织、推选
物业私自停水	质量和水平
莱圳家园小区业主管理的公共收益资金一直被物业非法侵占#APP#	组织、推选
前楼长没有交接完成手续	组织、推选
鸟在居民楼筑窝扰民	安全秩序没保障
投诉物业未经业主允许私自断电的问题	威胁恐吓业主
小区规定登记车辆可以进入小区，因业主频繁更换车辆，导致保安阻拦，业主认为不合理	保安不当行为
物业服务态度恶劣	入户维修态度及质量差
希望推迟收垃圾的时间	垃圾清运费
希望协调尽快成立业委会	组织、推选
小区业委会管理混乱	权力运作及监督
不给开证明无法办理营业执照	日常服务不到位
维修窗户需街道城建科同意不合理	入户维修态度及质量差
物业不作为的问题/保密	日常服务不到位
领导不管物业不作为问题	管理费
划停车位不合理问题	安全没保障
物业保安不作为	保安不当行为
社保所工作人员招聘的社区保安不符合条件	保安不当行为
物业不给开启电梯	态度与规范
安装门把手	申请与使用
小区停车收费不合理，希望处理	收费不合理
小区安保问题	安全秩序没保障
物业卷款逃跑	物业费
办理业主委员会问题	组织、推选
要求天通苑小区公开工作内容及工作安排#微博私信#	权力运作及监督
咨询物业是否有权锁楼道内的电表和水表箱子	管理简单粗暴
业委会操控物业给小区居民无故停水	组织、推选
希望相关部门修复屋子的问题	质量和水平
了解装修垃圾是否需要经过物业处理并交纳物业费	垃圾清运费
物业不让进入小区停车不合理问题	安全没保障
幸福家园物业被庇护问题#微博#	权力运作及监督
反映车辆被淹无人处理	安全没保障
小区没有宽带不合理	日常服务不到位
门禁损坏无人处理的问题	安全秩序没保障
要求物业赔偿损失	态度与规范
希望给小区安装摄像头	监控实施损坏
监控录像无法调取	安全秩序没保障
乱停车	秩序混乱
停车收费不合理	收费不合理
物业收取停车费过高	物业费
希望重新建造台阶和坡道	权力运作及监督
车辆被剐蹭不给调取监控	监控实施损坏
没有入户调查就成立业委会	受破坏及法律权益保障
希望核实处理小区没有监控问题	监控实施损坏
小区卫生环境脏乱差及路面坑洼不平物业不予处理的问题	质量和水平
小区物业收取这么高的的物业费是否合理“12358热线来电”	物业费
物业保安队长骂人	保安不当行为
投诉物业态度不好不解决问题的问题	入户维修态度及质量差
街道拖延成立小区业委会	管理简单粗暴
招聘物业竞标流程作弊，业主要求取消花样年物业竞标资格	组织、推选
化粪池返臭味	工作效率低
物业收取滞纳金不合理的问题	物业费
物业不卖电	态度与规范
物业费收取太高了	物业费
投诉物业不作为问题#微博私信#	安全没保障
同馨家园小区物业收费不合理问题	垃圾清运费
物业未公示收取物业费明细，业主对此意见大	管理费
投诉物业不修理楼导致墙体脱落砸坏自己车辆	质量和水平
物业收取换主管道到水表的节门费用不合理	态度与规范
市民反映小区物业不作为问题	保安不当行为
建议小区进行灭蝇	管理简单粗暴
公正的成立业委会	组织、推选
希望尽快维修窗户	入户维修态度及质量差
中奥嘉园密封式清洁站被出租不合理问题#微博私信#	管理简单粗暴
小区管理质量差	监控实施损坏
物业收物业费不合理	物业费
物业停电梯不合理问题	管理简单粗暴
阳台快塌了无人修复	日常服务不到位
小区无法成立业委会	组织、推选
帮助恢复小区所有摄像头功能	监控实施损坏
拆除小区大铁门不合理	质量和水平
希望街道撤回开业主大会和成立业主委员会申请的批复	组织、推选
拆除隔离墩问题	安全没保障
物业收取停车费不合理	收费不合理
开发商未经业主同意改变自行车停车库	秩序混乱
协调解决业委会阻止施工建房问题	权力运作及监督
安贞西里占车位不合理	秩序混乱
畅悦家园小区内私装隔离门#微博#	态度与规范
物业违规出租垃圾站问题	态度与规范
楼道内外停自行车存在安全隐患问题	安全没保障
物业收费停车管理费不合理的问题	管理费
小区还未使用北京业主APP软件，希望尽快增设	组织、推选
物业不更改车辆停车信息导致无法进入小区	管理费
砖厂南里小区物业费收取不合理问题	物业费
希望外卖车辆禁止进入垡头西里小区	日常服务不到位
小区环境卫生差	日常服务不到位
拆除铁丝网	管理简单粗暴
将小区划分由两个物业公司进行管理，业主对此意见大	权力运作及监督
投诉小区物业不作为	质量和水平
物业在没有消防资质的情况下安装新能源汽车的充电桩问题	安全没保障
没有充电桩导致居民在楼道充电	安全没保障
投诉亦庄镇12345	态度与规范
物业使用维修基金过多	申请与使用
物业公司无停车收费资质	收费不合理
希望业主能随时了解电表剩余电量方便及时充电费问题	质量和水平
蓝调沙龙小区人防工程被物业出租经商#市政府门户网站互动交流平台#	安全秩序没保障
希望街道帮助启动业主委员会改选程序	权力运作及监督
物业乱收费	垃圾清运费
核实楼内卫生属于哪里管理	日常服务不到位
物业私自使用公共维修基金，居民对此意见大	申请与使用
小区门口放杆不合理	保安不当行为
车被划了	保安不当行为
咨询长期不居住的房子是否收取物业费	物业费
协调修小区道路	申请与使用
小区单元门通讯电话机器故障问题	安全秩序没保障
商住两用公寓水费电费收费过高，希望查处	管理费
希望尽量帮助协商南华小区出售产权	日常服务不到位
非法出租房子用于商业问题	入户维修态度及质量差
鼎秀美泉小区迟迟未成立业委会问题	组织、推选
物业不让快递进小区送件不方便	管理费
小区立体停车位被查封，导致停车秩序混乱，希望尽快解决	安全没保障
物业收费停车费和广告费，未向业主进行公示，居民对此意见大	缴纳与监管
不让在自己院里种植植物	管理简单粗暴
投诉物业服务不合格	质量和水平
家属委员会的工作人员不作为问题	质量和水平
成立物业不合理	态度与规范
小区跳蚤特别多	入户维修态度及质量差
投诉建委监管不力的问题	缴纳与监管
玻璃出现质量问题	申请与使用
物业乱收费	管理费
车位被非法占据	安全没保障
物业以权谋私问题	质量和水平
海淀区房管局七所不给开具有固定车位证明导致无法安装充电桩问题	态度与规范
小区内停车制度不合理#市政府门户网站互动交流平台#	秩序混乱
通用博园小区公共停车场收费不合理问题【北京市委书记蔡奇】#人民网地方领导留言板#（待解释）	收费不合理
裕中东里4号楼1单元门禁损坏的问题#评论#	申请与使用
物业收管理费的指导价问题	管理费
北苑街道万达广场写字楼物业不允许联通新业务进入	质量和水平
物业收取渣土清运费不合理	垃圾清运费
业委会出租小区大堂当商业用途出租不合理	权力运作及监督
私装地锁	秩序混乱
街道工作班不作为	管理简单粗暴
门卫不给开门	保安不当行为
北京城建物业管理有限公司管理混乱	安全秩序没保障
希望核实物业什么时候开始招标	组织、推选
小区物业不作为问题	管理简单粗暴
投诉瑞航物业不合理要求	管理简单粗暴
物业收取停车费不合理	管理费
物业收费太高	物业费
物业查表工作不到位导致多收自己水费	管理费
物业没有备案就租售房屋	质量和水平
拆除小区门口栅栏	态度与规范
楼道卫生无人清理	垃圾清运费
希望尽快成立业委会	组织、推选
希望小区尽快完成剩下的安装工作	监控实施损坏
希望尽快安装摄像头	安全秩序没保障
电梯故障	入户维修态度及质量差
违法停车	安全没保障
商店强制关门不合理	权力运作及监督
电动车乱停乱放的问题	秩序混乱
人防车位的产权及租赁规定	安全没保障
私自成立自管会跟私自收取停车费不合理	组织、推选
老物业拒绝撤离#微博私信#	质量和水平
旭辉御锦小区物业收物业费不合理	物业费
烟感堵塞物业不处理	入户维修态度及质量差
物业未经业主同意上涨停车费，且将绿地改为停车场，业主对此意见大	态度与规范
公共维修基金交取的问题	缴纳与监管
停车场设立地点不合理问题	安全没保障
希望尽快成立新的业委会	组织、推选
建议安装监控的问题	监控实施损坏
停车位停车秩序差，希望治理	秩序混乱
物业不让外地人在小区内停车不合理问题	态度与规范
业主委员会成立过程未公示	组织、推选
保安乱收费	保安不当行为
小区内停车秩序混乱，希望加强管理	秩序混乱
物业不作为的问题	安全没保障
小区监控故障未及时维修	监控实施损坏
小区内监控损坏，希望尽快维修	监控实施损坏
物业工作人员辱骂业主	威胁恐吓业主
小区内停车秩序无人管理	秩序混乱
物业和开发商违规售卖停车位	管理简单粗暴
自家门前停车影响出行问题	秩序混乱
在小区内楼道里要有警力进行巡逻保护财产	质量和水平
希望在同馨家园小区安置居委会	组织、推选
不给钱不让进小区是否合理	物业费
物业不作为	日常服务不到位
邑上原注小区物业不让快递进小区不合理	管理简单粗暴
物业无法更换配套报警器的问题	入户维修态度及质量差
莱圳家园小区业主管理的公共收益资金一直被物业非法侵占#APP#	组织、推选
居民楼墙体遍布小广告，楼梯扶手损坏，希望物业加强管理	态度与规范
监控设施不全	监控实施损坏
私拉电线充电	安全没保障
物业乱收费	物业费
希望帮助退房问题	安全秩序没保障
卫生费收费不合理问题	管理费
希望取消门禁	监控实施损坏
居民楼外墙瓷砖脱落问题	安全秩序没保障
核实小区业主委会审批不过的原因	组织、推选
单元门禁不投入使用	管理简单粗暴
 物业管理松散	态度与规范
城管让社会人员进入小区不合理	安全秩序没保障
反映物业管理差、供暖收费不合理、停车位问题(领导接听) 	态度与规范
咨询小区停车是固定的合不合理	秩序混乱
物业让售卖不明保健品的人进入小区不合理的问题	保安不当行为
社区不管问题	日常服务不到位
物业限制购电量不合理	管理简单粗暴
帮助成立业主委员会	组织、推选
切断供暖不合理问题	管理简单粗暴
物业拆除观景走道不合理	日常服务不到位
无法调取小区公共维修基金档案	权力运作及监督
物业动用维修基金不给更换电梯	缴纳与监管
清理楼道沙土灰尘	日常服务不到位
亮马桥东方东路1号联邦公寓无法成立业委会问题	组织、推选
协调劲松街道监控中心尽快查看监控	监控实施损坏
小区内环境脏乱，希望物业加强管理	质量和水平
111号楼周边无垃圾桶，希望增设垃圾桶，方便居民倒垃圾	日常服务不到位
居民楼营业宾馆，希望查处	安全秩序没保障
小区物业不作为	日常服务不到位
希望核实物业收取500块钱修插座线路押金是否是正常流程	管理费
物业乱收费问题	管理费
物业给断电	管理简单粗暴
东铁营街道蒲黄榆三里南门不开启	权力运作及监督
小区保安不让业主进入小区不合理	保安不当行为
小区公共设施质量差，存在安全隐患	入户维修态度及质量差
停车场管理差	安全秩序没保障
超市强行打开后门不合理问题	安全秩序没保障
地下车库地面损坏无人维修的问题	安全没保障
安馨建业房地产有限公司的物业不作为	态度与规范
地坛北里11号楼楼没有安装摄像头	安全秩序没保障
物业不让自己捡垃圾	质量和水平
物业不作为	态度与规范
投诉小区物业	监控实施损坏
监控实施损坏	监控实施损坏
欠物业费不让停车	物业费
物业强制涨物业费和电费	态度与规范
物业服务不到位	日常服务不到位
小区内改造停车场不合理	态度与规范
保安不值班	保安不当行为
可以安装电动充电桩	申请与使用
停车场栏杆过长，影响行人通行	质量和水平
外来车辆随意进入小区，希望物业加强管理	安全秩序没保障
投诉对物业服务态度及工作质量的不满	监控实施损坏
物业私涨停车费，局对此意见大	管理费
物业不公示收取账目问题	申请与使用
物业收取地暖清理费用过高，居民意见大	质量和水平
物业费太高的问题	物业费
协调物业解决家中配套设施不齐全的问题	日常服务不到位
希望帮助增设居委会	组织、推选
保安态度差	保安不当行为
了解哪个部门可以安装电动车充电桩	日常服务不到位
外来人口随意进出小区，希望加强管理	质量和水平
门卫不让进的问题	日常服务不到位
道路垃圾一直没有人清理/保密	垃圾清运费
消防通道做仓储项目不合理	安全秩序没保障
投诉中央戏剧学院雨儿胡同口处保安不当行为	保安不当行为
希望维修门禁门的问题	申请与使用
希望紧急启用公共维修基金	申请与使用
智能门无法使用	监控实施损坏
物业使用公共维修基金不合理	申请与使用
希望小区不让外来车辆进入/保密	安全秩序没保障
投诉商家买卖产品质量	入户维修态度及质量差
海淀区永泰东里社区服务站工作人员态度恶劣	威胁恐吓业主
频繁停电不合理	管理简单粗暴
希望物业明确出示维修预算资金【北京市委书记蔡奇】#人民网地方领导留言板#（待解释）	申请与使用
物业不作为	质量和水平
物业乱收费无资质“12315来电”	物业费
私自安装探头	安全秩序没保障
车辆乱停放	秩序混乱
顺天通物业公司安装、维修质量差问题	入户维修态度及质量差
小区不让进	质量和水平
 院内平房位置环境差	质量和水平
该公司未缴纳小区维修基金的问题	缴纳与监管
西湖新村小区收取楼道照明费	管理费
清逸西园小区没有保安	安全秩序没保障
物业公司强制要准运证和消纳证的问题	垃圾清运费
不发楼门钥匙的问题	态度与规范
孩童在停车场游戏存在隐患#微博#	安全没保障
通州区永顺镇镇政府物业科乱作为问题	权力运作及监督
街道办事处要求统一做外墙保温，至今没做	态度与规范
街道不帮助业主成立业主委员会	组织、推选
希望物业不公示物业费	物业费
物业费开发票物业收取业主税钱是否合理	物业费
业委会不作为	权力运作及监督
小区没有物业导致生活垃圾和建筑垃圾无人清理	组织、推选
物业租赁部长期把大量住宅房源租给公司办公不作为#市政府门户网站互动交流平台#	工作效率低
多收300元垃圾清理费不合理	垃圾清运费
建议增加隔离网	安全没保障
反映物业不让在地面停车不合理问题	态度与规范
物业收取停车费不合理	管理费
物业收费不合理	物业费
小区没有业委会，希望帮助成立	组织、推选
单元门禁损坏#评论#	安全秩序没保障
保安占用居民休息室的问题	保安不当行为
物业代收电费，且加收服务费，业主对此意见大	物业费
居民楼内违规开设幼儿园，希望查处	质量和水平
单元门门禁故障	质量和水平
大厦停车场迟迟未恢复问题	安全没保障
物业乱作为问题	质量和水平
物业强拆护栏不合理	管理简单粗暴
将台乡政府保安不让自己办理业务问题	保安不当行为
物业停车收费人员态度恶劣	管理费
物业费交费规定不合理的问题	物业费
投诉开发商不履行职责的问题	日常服务不到位
收取公共维修基金不合理问题	申请与使用
增设冲电动车的地方	日常服务不到位
主管道维修业主自己掏钱不合理	权力运作及监督
市民反映和平门小区停车场问题	管理简单粗暴
物业不作为	质量和水平
东湖街道办事处阻止小区成立业主委员会	受破坏及法律权益保障
物业工作效率低下	日常服务不到位
石景山区建委帮助核实只有产权车位是否需要缴纳公共维修基金#APP#	缴纳与监管
物业启动维护基金不合理	物业费
物业暂用a座入户大厅	管理简单粗暴
物业不作为问题/12319热线	质量和水平
天河众行物业状告业主却未通知业主问题#微博#	管理简单粗暴
摄像头故障的问题	监控实施损坏
反映物业私自涨物业费问题	态度与规范
希望增设车棚子	场地紧张
小区物业不退押金的问题	管理费
协调开发商公开车位价格信息	收费不合理
长期占用小区停车位进行二手车交易问题	秩序混乱
随意停放电动车	安全没保障
电表箱妨碍房门打不开的问题	管理简单粗暴
物业保安（宫春泼)骂人以及向自家泼尿的问题	保安不当行为
希望协调物业让自己带客户进去看房	工作效率低
物业给停电不合理的问题	管理简单粗暴
小区内停车安全没保障	安全没保障
中水费标准	管理费
小区物业收费不合理	物业费
小区维修消防希望物业出具维修消费清单	管理费
物业乱收费	物业费
业委会不往电力公司交钱	受破坏及法律权益保障
不给供暖	自供暖社区供暖费
小区保安态度不好要开除问题	保安不当行为
建议居委会在楼道内安装监控问题	安全没保障
协调筹备组会议安排到周末问题	组织、推选
东方瑞平家园乱收停车费问题#微博#	收费不合理
小区邮局信报箱门迟迟不维修的问题	日常服务不到位
电瓶车充值电发生危险	安全没保障
楼道长期不开灯	申请与使用
保安跨地区执法不合理	保安不当行为
小区物业办理临时出入证收费不合理	收费不合理
希望尽快成立业委会的问题	管理简单粗暴
单元门禁故障无人维修的问题	监控实施损坏
协调退押金	管理费
房本迟迟不发放问题	申请与使用
物业停车收费不合理	收费不合理
楼道灯故障的问题	质量和水平
天岳恒房屋管理有限公司@供暖费收费不合理”12319热线来电“	自供暖社区供暖费
西湖新村综合楼2单元存在私拉电线充电问题#微博#	安全秩序没保障
咨询物业收取装修押金是否合理问题	管理费
居委会代替居民召开业委会的问题	权力运作及监督
物业不作为	质量和水平
小区收取物业费不合理，希望查处	物业费
地下车库入口处有铁板导致过车有异响	安全没保障
物业私自换门禁卡	态度与规范
协调更换高清监控	监控实施损坏
投诉小区物业管理不当问题	入户维修态度及质量差
四季青镇常青园三区业委会主任发布虚假通知	权力运作及监督
希望增高铁栅栏并安装摄像头	安全秩序没保障
 收回花园不合理	申请与使用
单元门故障	日常服务不到位
希望尽快更换物业	管理简单粗暴
翡翠家园物业费收费不合理	物业费
小区内管理混乱问题	质量和水平
车位分配不合理	秩序混乱
停车收费不合理	收费不合理
加强治安管理问题/保密	安全秩序没保障
顺沙路八号院北二村小区地库入口堵塞#市政府门户网站互动交流平台#	管理简单粗暴
私自违法安装摄像头问题	监控实施损坏
青秀城小区被投毒存在安全隐患	安全秩序没保障
小区停车秩序差	秩序混乱
停车场出口不通行问题	安全没保障
没有参加选举被选举成为业委会委员问题	组织、推选
电梯费电费不合理	管理费
空调室外机外边的门是否归属于个人管理	态度与规范
物业费收费过高	物业费
推选的物业公司被工商拉入异常名录	组织、推选
希望将此处的绿化改为平地	管理简单粗暴
楼道和走廊内没有灯	日常服务不到位
楼道灯维修问题	入户维修态度及质量差
取消三项为老服务政策不合理	受破坏及法律权益保障
物业私自动用维修基金换电梯不合理	申请与使用
小区让外来车辆进入不合理	安全没保障
因小区内摄像头被施工方损坏不及时维修导致自家车辆被砸无人赔偿	安全没保障
物业乱收费的问题	管理费
投诉居委会发的通知如不不去签不同意意见书就视为同意	管理费
自家公共维修基金的使用情况	缴纳与监管
物业乱收费的问题	物业费
协调小区内更换360度旋转摄像头	态度与规范
物业收取商住两用房电费高，业主对此意见大	管理费
私接电线存在安全隐患的问题	工作效率低
无法清运渣土问题	垃圾清运费
楼道内停放电动车， 影响居民出行，希望尽快解决	秩序混乱
楼下停车不合理等的问题	安全没保障
希望物业退还停车管理费	管理费
要求隆盛园小区居民的电动车到小区西侧充电桩充电#APP#	安全秩序没保障
收取收取维修费	管理费
小区监控损坏	安全没保障
增设便民修车点	权力运作及监督
希望帮助核实收取建筑卫生处理费是否合理	垃圾清运费
小区停车秩序混乱，希望加强管理	质量和水平
小区不给安装门禁	监控实施损坏
炫特社区保安不当行为问题	保安不当行为
旧物业不做交接工作的问题	保安不当行为
停车占用消防通道/保密	安全没保障
房子地板返水迟迟没有解决	入户维修态度及质量差
希望西三旗街道办事处加强对保洁人员交通安全意识的培训	权力运作及监督
希望在郭公庄南街安装治安摄像头	监控实施损坏
地下井道	日常服务不到位
小区电梯停运的问题	入户维修态度及质量差
物业不让快递进小区	日常服务不到位
多余费用不退还以及摔倒后无人处理的问题	管理简单粗暴
物业未经业主同意，动用公共维修基金维修消防通道，居民对此意见大【北京市委书记蔡奇】#人民网地方领导留言板#	缴纳与监管
物业未按照通知提前停电问题	态度与规范
物业未按民用标准收取水电费/保密	收费不合理
金隅集团大成物业非法收取停车费	收费不合理
希望帮助了解一下住建委的审批是否合理	管理费
小区内侧门锁住不开出行不方便	日常服务不到位
物业收取装修管理费不合理	管理费
撤销诉求	安全没保障
希望小区进行封闭管理	安全秩序没保障
无人维修小区设备的问题	态度与规范
楼道内杂物物无人清理，影响通行	垃圾清运费
小区监控覆盖面积少以及损坏无人管#微博私信#	监控实施损坏
中铁五院保安私收停车费和损害业主车辆#市政府门户网站互动交流平台#	保安不当行为
工作人员骂人问题“12320热线来电”	态度与规范
物业私装地锁占用车位	态度与规范
物业收取物业费不合理	物业费
在小区内楼道里要有警力进行巡逻保护财产	安全秩序没保障
小区收费不合理的问题	管理费
物业多收取暖费	自供暖社区供暖费
尽快解决加装电梯问题	申请与使用
小区停车秩序差	秩序混乱
希望相关部门帮助核实加强玉带河西街30号楼的管理“12315热线来电”	管理简单粗暴
针对摄像头损坏的问题给自己一个说法	监控实施损坏
物业不让其他宽带进入小区不合理	日常服务不到位
物业不作为的问题	态度与规范
小区脏乱差的问题	工作效率低
停车秩序混乱	秩序混乱
协调小区重新申请业委会召开业主大会	组织、推选
燕海物业公司收取停车费未经过业主大会同意	收费不合理
龙建诚信物业威胁恐吓业主	威胁恐吓业主
限制水电缴费不合理	管理简单粗暴
物业不按照规定收费	管理费
市民反映增加安装摄像头的问题	监控实施损坏
帮助协调更换物业	态度与规范
物业雇佣大量黑保安	保安不当行为
希望将小区出售停车位价格公示	收费不合理
物业不让进小区	保安不当行为
物业收取水费不合理	物业费
侵占公摊面积	质量和水平
门禁故障问题	日常服务不到位
物业不让进小区不合理	保安不当行为
整治小区	态度与规范
希望马家堡街道给出相关的条例规定	组织、推选
物业乱收费	自供暖社区供暖费
来历不明的保安影响业主生活	日常服务不到位
小区电梯故障，希望尽快维修	态度与规范
投诉北京恒隆兴置业有限公司挪用公共维修基金	缴纳与监管
小区物业管理不到位	安全秩序没保障
物业收取停车费以及物业费都过高问题	物业费
中介乱扣押金的问题	管理费
小区电梯故障，影响居民出行，希望尽快维修	安全秩序没保障
汽车充电桩问题	申请与使用
街道不开放健身房和图书馆	日常服务不到位
希望相关部门尽快给小区组织业委会	组织、推选
摄像头不打开	监控实施损坏
物业不解决因为电压不稳重新布线问题	态度与规范
小区内落叶无人处理问题	日常服务不到位
物业乱收费	自供暖社区供暖费
石景山区古城街道古城小街5号院门3号楼1单元门禁故障	监控实施损坏
装修后垃圾无法清理，希望协调物业帮助清理	垃圾清运费
停车优惠政策要求不合理	收费不合理
停车场建造不合理	安全没保障
村保安服务态度不好	保安不当行为
地下室电梯口有人上厕所	日常服务不到位
 市民反映建设围挡不合理	安全秩序没保障
投诉小区物业不作为问题	工作效率低
东直门街道无原因收走锥桶问题	态度与规范
物业强制要求使用物业装修垃圾清运不合理	垃圾清运费
奥林匹克花园换届迟迟未推进#市政府门户网站互动交流平台#	组织、推选
物业不作为的问题	质量和水平
小区没有电动车设施建议增设	申请与使用
私占停车位导致其他居民无法正常停车的问题	秩序混乱
物业不作为	质量和水平
环卫工人收清理垃圾费不合理问题	垃圾清运费
小区监控损坏	监控实施损坏
双丰街道办事处审核业委会报名不合理	组织、推选
物业让保洁人员在早上清理垃圾不合理	态度与规范
投诉居委会收取停车费不合理	管理费
希望解决小区内卖臭肉影响正常生活问题	日常服务不到位
物业不制止业主不文明遛狗行为	日常服务不到位
物业乱收费	管理费
物业未经同意动用业主公共维修基金问题	申请与使用
水质量差问题	质量和水平
檀州家园小区物业不给安装充电桩	申请与使用
申请成立业委会	组织、推选
物业乱收费	物业费
物业公告业主个人信息，居民对此意见大	管理简单粗暴
小区内门禁故障，迟迟无人维修	安全秩序没保障
退物业费问题	物业费
物业公司不作为的问题#微博私信#	态度与规范
日常服务不到位	日常服务不到位
希望彻查本届天通苑业委会的合法性【北京市委书记蔡奇】#人民网地方领导留言板#/保密	权力运作及监督
窗户无法使用	入户维修态度及质量差
希望协调街道在小区内贴公示	权力运作及监督
公示业委会账户明细	缴纳与监管
申请成立业委会	组织、推选
韦伯豪家园停封小区地下停车场不合理	安全没保障
社会车辆进入自己小区不合理的问题	安全没保障
小区没有业主委员会，希望尽快成立	组织、推选
物业多收费问题	物业费
和义西里3区18号楼四周私装地锁	秩序混乱
机动车（充油）停在电动车车位上	秩序混乱
希望把坏围栏更换成门	日常服务不到位
投诉小区物业和孙河乡规划科	权力运作及监督
卢沟桥街道业务委员会内哄导致无人解决问题	权力运作及监督
业委会强行拆除宣传栏不合理	受破坏及法律权益保障
希望高井居委会尽快维修六千寺小区16号楼2单元的门禁	申请与使用
希望成立业委会	组织、推选
市民反映电线杆要倒问题	安全没保障
物业不让孩子在广场游玩问题	态度与规范
希望楼道大厅安装监控	监控实施损坏
小区物业管理人员态度差问题	保安不当行为
 小区物业乱收费的问题	物业费
未安装摄像头	监控实施损坏
门禁锁坏了	安全没保障
希望市建委对街道干预居民成立业委会进行彻查的问题	组织、推选
小区内未挂国旗问题	日常服务不到位
甜水园西里2号楼共享单车无故被搬走不合理问题	保安不当行为
协调退装修押金	物业费
核实大厦玻璃木墙离居民区的安全距离	安全秩序没保障
物业态度差	质量和水平
自己被威胁恐吓问题	威胁恐吓业主
 村内集体土地承包权未经村民同意被转让	管理费
开发商迟迟未上缴公共维修基金	缴纳与监管
物业不作为	入户维修态度及质量差
钱包丢失问题	权力运作及监督
物业乱收费	管理费
物业导致监控系统瘫痪的问题	监控实施损坏
希望协调在华普花园小区B座东南角安装监控器	监控实施损坏
物业服务不到位，高额收取物业费，业主维权难，希望更换新物业	物业费
撤销问题	管理费
黑物业强行收费的问题	管理费
停车管理费收费高	物业费
小区地库漏水#微博#	安全没保障
外来车辆随意进入小区无人管理的问题	秩序混乱
小区无人管理	日常服务不到位
电动车安全隐患的问题	安全秩序没保障
物业收费不合理	物业费
开发商未上交公共维修基金	缴纳与监管
物业把人行便道化成停车位不合理	秩序混乱
希望非本小区车辆不要进小区	工作效率低
废旧自行车占用车棚	秩序混乱
物业收费不合理	物业费
物业强制业主交楼道灯电费，居民对此意见大	管理费
物业不处理保安随地大小便的问题	日常服务不到位
星河湾小区物业公司中控主管及员工无证上岗/保密	质量和水平
希望镇政府协助居民成立业委会	组织、推选
投诉居委会服务态度问题	态度与规范
能对自家樱桃树被弄死的情况给个说法问题	日常服务不到位
楼道内做饭存在安全隐患问题	安全没保障
希望帮助核实更换自来水管道收费是否合理	管理费
小区监控设施少的问题	安全没保障
安全秩序没保障	安全秩序没保障
停车场不让停电动车	秩序混乱
物业不予清理药品垃圾。希望尽快处理	态度与规范
迟迟不同意成立业委会的问题	组织、推选
金荣园小区一期车辆被剐物业不管问题#微博#   	安全没保障
太阳能损坏无人维修问题	态度与规范
门口堆放垃圾	垃圾清运费
投诉物业不作为	质量和水平
小区业委会任期已满，迟迟未换届，希望更换业委会	组织、推选
楼道没有人扫楼道	入户维修态度及质量差
希望加强管理东四十一条31号院外来车辆随意进入问题#微博私信#	秩序混乱
居委会和物业不给开门牌号证明的问题	态度与规范
物业不给消防管道做保温问题	日常服务不到位
询问电梯故障的处理情况	安全秩序没保障
按照楼层高度收取供暖费不合理	自供暖社区供暖费
物业不作为	质量和水平
小区无人管理	秩序混乱
4s店开在住宅区不合理问题	安全秩序没保障
协调成立业委会	组织、推选
小区内违规建设出租屋	安全秩序没保障
物业不作为	入户维修态度及质量差
缴纳装修押金不合理	垃圾清运费
御路园小区私占停车位#市政府门户网站互动交流平台#	秩序混乱
物业管理问题/保密	管理简单粗暴
小区内脏乱差问题	日常服务不到位
希望政府帮助治理这种组织行为	组织、推选
小区物业违规动用维修基金	申请与使用
协调归还家具	日常服务不到位
物业不作为	管理简单粗暴
滴滴出行	申请与使用
不交停车费居民进入小区停车不合理问题	秩序混乱
物业收费不合理	物业费
帮助恢复小区所有摄像头功能	监控实施损坏
物业限购电量不合理	质量和水平
希望尽快成立业委会	组织、推选
恢复复兴北里小区东门原来门框	日常服务不到位
巩华新村小区保安私自锁车问题	保安不当行为
违章停车	秩序混乱
物业私自占用小区绿地建停车楼，小区居民意见大	安全没保障
希望督促换水泵	申请与使用
中控员无证上岗	保安不当行为
燃油车占用充电桩车位的问题	秩序混乱
市民反映协调快递车进出问题	入户维修态度及质量差
居民使用煤气罐有安全隐患的问题	安全秩序没保障
物业服务水平不佳，存在垃圾清理不及时、占用绿地修建停车场等问题，希望成立业委会进行维权	组织、推选
希望物业加强对小区内的安全管理	安全秩序没保障
物业收费不合理/保密	物业费
协调尽快维修监控	监控实施损坏
楼道照明灯不亮，居民晚间出行不便	工作效率低
物业不作为	质量和水平
协调有关部门协调把这个钥匙给小区居民分发一下	安全没保障
搬家收费不合理的问题	态度与规范
核实物业不让三轮车进入小区的原因	秩序混乱
小区物业未经业主同意私自动用维修基金问题	缴纳与监管
